date,hour,energy_kWh
16-10-2012,8,1.526
16-10-2012,9,1.47
16-10-2012,10,0.881
16-10-2012,11,1.435
16-10-2012,12,1.392
16-10-2012,13,1.903
16-10-2012,14,0.733
16-10-2012,15,0.524
16-10-2012,16,0.574
16-10-2012,17,0.847
16-10-2012,18,1.343
16-10-2012,19,1.725
16-10-2012,20,1.793
16-10-2012,21,1.072
16-10-2012,22,1.431
16-10-2012,23,2.688
17-10-2012,0,0.823
17-10-2012,1,0.527
17-10-2012,2,0.54
17-10-2012,3,0.623
17-10-2012,4,0.595
17-10-2012,5,1.317
17-10-2012,6,0.521
17-10-2012,7,1.481
17-10-2012,8,1.808
17-10-2012,9,1.241
17-10-2012,10,1.193
17-10-2012,11,1.25
17-10-2012,12,0.991
17-10-2012,13,0.839
17-10-2012,14,1.419
17-10-2012,15,0.664
17-10-2012,16,0.591
17-10-2012,17,0.93
17-10-2012,18,1.124
17-10-2012,19,1.221
17-10-2012,20,1.295
17-10-2012,21,1.313
17-10-2012,22,1.702
17-10-2012,23,1.248
18-10-2012,0,1.048
18-10-2012,1,0.58
18-10-2012,2,1.116
18-10-2012,3,0.985
18-10-2012,4,0.736
18-10-2012,5,1.174
18-10-2012,6,0.586
18-10-2012,7,1.127
18-10-2012,8,1.51
18-10-2012,9,1.406
18-10-2012,10,0.937
18-10-2012,11,0.904
18-10-2012,12,1.09
18-10-2012,13,0.862
18-10-2012,14,0.752
18-10-2012,15,0.735
18-10-2012,16,1.069
18-10-2012,17,1.361
18-10-2012,18,0.983
18-10-2012,19,1.477
18-10-2012,20,1.638
18-10-2012,21,1.448
18-10-2012,22,1.322
18-10-2012,23,4.347
19-10-2012,0,1.235
19-10-2012,1,0.989
19-10-2012,2,0.71
19-10-2012,3,1.061
19-10-2012,4,0.61
19-10-2012,5,1.008
19-10-2012,6,0.665
19-10-2012,7,0.551
19-10-2012,8,1.469
19-10-2012,9,0.739
19-10-2012,10,0.567
19-10-2012,11,0.76
19-10-2012,12,0.896
19-10-2012,13,1.352
19-10-2012,14,0.957
19-10-2012,15,0.774
19-10-2012,16,0.954
19-10-2012,17,1.216
19-10-2012,18,1.363
19-10-2012,19,1.716
19-10-2012,20,2.184
19-10-2012,21,1.883
19-10-2012,22,1.03
19-10-2012,23,1.39
20-10-2012,0,1.177
20-10-2012,1,0.516
20-10-2012,2,1.159
20-10-2012,3,1.145
20-10-2012,4,1.23
20-10-2012,5,1.207
20-10-2012,6,1.077
20-10-2012,7,0.953
20-10-2012,8,1.112
20-10-2012,9,1.268
20-10-2012,10,1.158
20-10-2012,11,1.079
20-10-2012,12,1.94
20-10-2012,13,2.163
20-10-2012,14,0.911
20-10-2012,15,0.931
20-10-2012,16,1.488
20-10-2012,17,5.463
20-10-2012,18,3.306
20-10-2012,19,2.044
20-10-2012,20,1.478
20-10-2012,21,1.095
20-10-2012,22,3.971
20-10-2012,23,1.387
21-10-2012,0,2.035
21-10-2012,1,1.287
21-10-2012,2,0.551
21-10-2012,3,1.121
21-10-2012,4,1.259
21-10-2012,5,1.183
21-10-2012,6,1.17
21-10-2012,7,1.218
21-10-2012,8,1.238
21-10-2012,9,1.496
21-10-2012,10,1.474
21-10-2012,11,1.252
21-10-2012,12,1.367
21-10-2012,13,1.225
21-10-2012,14,1.612
21-10-2012,15,1.128
21-10-2012,16,1.462
21-10-2012,17,0.556
21-10-2012,18,4.007
21-10-2012,19,1.721
21-10-2012,20,2.112
21-10-2012,21,1.409
21-10-2012,22,1.983
21-10-2012,23,2.036
22-10-2012,0,1.391
22-10-2012,1,1.306
22-10-2012,2,1.306
22-10-2012,3,1.14
22-10-2012,4,1.233
22-10-2012,5,1.24
22-10-2012,6,1.423
22-10-2012,7,1.452
22-10-2012,8,1.765
22-10-2012,9,1.574
22-10-2012,10,1.326
22-10-2012,11,0.695
22-10-2012,12,1.399
22-10-2012,13,1.031
22-10-2012,14,0.979
22-10-2012,15,0.944
22-10-2012,16,0.643
22-10-2012,17,1.574
22-10-2012,18,1.732
22-10-2012,19,1.706
22-10-2012,20,1.683
22-10-2012,21,1.663
22-10-2012,22,1.647
22-10-2012,23,1.637
23-10-2012,0,1.635
23-10-2012,1,1.64
23-10-2012,2,1.162
23-10-2012,3,1.192
23-10-2012,4,1.13
23-10-2012,5,1.074
23-10-2012,6,0.757
23-10-2012,7,1.215
23-10-2012,8,1.377
23-10-2012,9,1.924
23-10-2012,10,0.652
23-10-2012,11,1.411
23-10-2012,12,1.824
23-10-2012,13,1.536
23-10-2012,14,1.285
23-10-2012,15,1.236
23-10-2012,16,1.266
23-10-2012,17,1.114
23-10-2012,18,1.344
23-10-2012,19,2.902
23-10-2012,20,2.404
23-10-2012,21,2.642
23-10-2012,22,1.666
23-10-2012,23,1.721
24-10-2012,0,0.53
24-10-2012,1,1.215
24-10-2012,2,1.046
24-10-2012,3,0.993
24-10-2012,4,0.858
24-10-2012,5,1.255
24-10-2012,6,1.21
24-10-2012,7,1.485
24-10-2012,8,1.614
24-10-2012,9,0.962
24-10-2012,10,1.635
24-10-2012,11,2.378
24-10-2012,12,1.687
24-10-2012,13,3.087
24-10-2012,14,1.29
24-10-2012,15,0.707
24-10-2012,16,2.128
24-10-2012,17,1.787
24-10-2012,18,1.609
24-10-2012,19,1.154
24-10-2012,20,2.159
24-10-2012,21,1.674
24-10-2012,22,1.468
24-10-2012,23,1.788
25-10-2012,0,1.382
25-10-2012,1,1.06
25-10-2012,2,0.993
25-10-2012,3,1.008
25-10-2012,4,1.263
25-10-2012,5,1.344
25-10-2012,6,1.656
25-10-2012,7,1.581
25-10-2012,8,1.588
25-10-2012,9,0.824
25-10-2012,10,1.307
25-10-2012,11,1.177
25-10-2012,12,0.533
25-10-2012,13,0.499
25-10-2012,14,0.595
25-10-2012,15,0.636
25-10-2012,16,0.594
25-10-2012,17,0.812
25-10-2012,18,1.505
25-10-2012,19,1.514
25-10-2012,20,1.613
25-10-2012,21,1.404
25-10-2012,22,1.312
25-10-2012,23,1.357
26-10-2012,0,1.109
26-10-2012,1,1.111
26-10-2012,2,1.172
26-10-2012,3,1.24
26-10-2012,4,1.283
26-10-2012,5,1.019
26-10-2012,6,0.878
26-10-2012,7,1.239
26-10-2012,8,2.078
26-10-2012,9,1.224
26-10-2012,10,1.144
26-10-2012,11,1.41
26-10-2012,12,1.836
26-10-2012,13,1.411
26-10-2012,14,0.829
26-10-2012,15,1.174
26-10-2012,16,1.213
26-10-2012,17,1.752
26-10-2012,18,1.612
26-10-2012,19,2.103
26-10-2012,20,2.432
26-10-2012,21,1.837
26-10-2012,22,1.476
26-10-2012,23,1.536
27-10-2012,0,0.947
27-10-2012,1,1.209
27-10-2012,2,1.135
27-10-2012,3,0.873
27-10-2012,4,1.143
27-10-2012,5,0.968
27-10-2012,6,0.841
27-10-2012,7,1.055
27-10-2012,8,1.023
27-10-2012,9,1.389
27-10-2012,10,1.283
27-10-2012,11,1.145
27-10-2012,12,2.235
27-10-2012,13,2.861
27-10-2012,14,1.367
27-10-2012,15,1.466
27-10-2012,16,1.448
27-10-2012,17,2.376
27-10-2012,18,1.874
27-10-2012,19,1.377
27-10-2012,20,1.378
27-10-2012,21,1.167
27-10-2012,22,1.468
27-10-2012,23,1.458
28-10-2012,0,1.052
28-10-2012,1,0.592
28-10-2012,2,1.284
28-10-2012,3,1.061
28-10-2012,4,0.66
28-10-2012,5,1.164
28-10-2012,6,1.16
28-10-2012,7,0.49
28-10-2012,8,1.169
28-10-2012,9,1.393
28-10-2012,10,0.696
28-10-2012,11,0.955
28-10-2012,12,0.768
28-10-2012,13,0.806
28-10-2012,14,1.167
28-10-2012,15,0.953
28-10-2012,16,0.761
28-10-2012,17,1.414
28-10-2012,18,3.111
28-10-2012,19,1.853
28-10-2012,20,3.77
28-10-2012,21,1.585
28-10-2012,22,1.271
28-10-2012,23,1.283
29-10-2012,0,0.592
29-10-2012,1,1.161
29-10-2012,2,0.534
29-10-2012,3,1.188
29-10-2012,4,0.533
29-10-2012,5,1.165
29-10-2012,6,0.567
29-10-2012,7,1.17
29-10-2012,8,1.534
29-10-2012,9,1.425
29-10-2012,10,0.707
29-10-2012,11,1.425
29-10-2012,12,0.846
29-10-2012,13,1.04
29-10-2012,14,1.93
29-10-2012,15,2.552
29-10-2012,16,0.672
29-10-2012,17,1.273
29-10-2012,18,1.16
29-10-2012,19,1.468
29-10-2012,20,2.974
29-10-2012,21,1.324
29-10-2012,22,4.01
29-10-2012,23,2.111
30-10-2012,0,0.559
30-10-2012,1,1.036
30-10-2012,2,1.034
30-10-2012,3,0.518
30-10-2012,4,1
30-10-2012,5,0.504
30-10-2012,6,1.084
30-10-2012,7,0.657
30-10-2012,8,1.856
30-10-2012,9,1.119
30-10-2012,10,1.035
30-10-2012,11,0.576
30-10-2012,12,1.025
30-10-2012,13,0.653
30-10-2012,14,0.634
30-10-2012,15,0.591
30-10-2012,16,1.028
30-10-2012,17,0.559
30-10-2012,18,1.308
30-10-2012,19,0.894
30-10-2012,20,1.726
30-10-2012,21,1.275
30-10-2012,22,1.457
30-10-2012,23,2.486
31-10-2012,0,2.758
31-10-2012,1,0.929
31-10-2012,2,0.805
31-10-2012,3,0.788
31-10-2012,4,0.593
31-10-2012,5,0.569
31-10-2012,6,0.524
31-10-2012,7,0.486
31-10-2012,8,1.347
31-10-2012,9,0.514
31-10-2012,10,1.623
31-10-2012,11,1.959
31-10-2012,12,1.367
31-10-2012,13,0.68
31-10-2012,14,0.502
31-10-2012,15,0.665
31-10-2012,16,0.965
31-10-2012,17,1.797
31-10-2012,18,2.669
31-10-2012,19,3.579
31-10-2012,20,2.383
31-10-2012,21,2.901
31-10-2012,22,1.853
31-10-2012,23,1.507
01-11-2012,0,1.227
01-11-2012,1,0.587
01-11-2012,2,0.526
01-11-2012,3,1.736
01-11-2012,4,0.498
01-11-2012,5,0.555
01-11-2012,6,1.415
01-11-2012,7,0.942
01-11-2012,8,0.814
01-11-2012,9,0.516
01-11-2012,10,1.967
01-11-2012,11,0.685
01-11-2012,12,0.494
01-11-2012,13,0.53
01-11-2012,14,1.212
01-11-2012,15,1.085
01-11-2012,16,0.774
01-11-2012,17,0.57
01-11-2012,18,1.109
01-11-2012,19,1.093
01-11-2012,20,1.339
01-11-2012,21,1.474
01-11-2012,22,1.06
01-11-2012,23,1.16
02-11-2012,0,1.177
02-11-2012,1,1.648
02-11-2012,2,0.554
02-11-2012,3,0.491
02-11-2012,4,0.685
02-11-2012,5,1.666
02-11-2012,6,0.494
02-11-2012,7,0.528
02-11-2012,8,1.28
02-11-2012,9,1.534
02-11-2012,10,0.56
02-11-2012,11,0.778
02-11-2012,12,1.278
02-11-2012,13,0.58
02-11-2012,14,0.653
02-11-2012,15,0.607
02-11-2012,16,0.732
02-11-2012,17,1.227
02-11-2012,18,3.403
02-11-2012,19,2.275
02-11-2012,20,2.606
02-11-2012,21,1.492
02-11-2012,22,1.034
02-11-2012,23,1.334
03-11-2012,0,0.864
03-11-2012,1,0.534
03-11-2012,2,1.775
03-11-2012,3,0.718
03-11-2012,4,0.501
03-11-2012,5,0.551
03-11-2012,6,1.755
03-11-2012,7,0.614
03-11-2012,8,0.608
03-11-2012,9,0.499
03-11-2012,10,2.042
03-11-2012,11,1.332
03-11-2012,12,3.011
03-11-2012,13,2.346
03-11-2012,14,2.481
03-11-2012,15,1.603
03-11-2012,16,1.487
03-11-2012,17,1.804
03-11-2012,18,2.194
03-11-2012,19,1.644
03-11-2012,20,1.38
03-11-2012,21,1.469
03-11-2012,22,1.045
03-11-2012,23,1.083
04-11-2012,0,1.007
04-11-2012,1,0.523
04-11-2012,1,0.73
04-11-2012,2,0.507
04-11-2012,3,0.539
04-11-2012,4,0.515
04-11-2012,5,0.512
04-11-2012,6,0.546
04-11-2012,7,0.492
04-11-2012,8,2.394
04-11-2012,9,2.294
04-11-2012,10,1.039
04-11-2012,11,0.719
04-11-2012,12,1.648
04-11-2012,13,1.567
04-11-2012,14,0.964
04-11-2012,15,0.536
04-11-2012,16,1.412
04-11-2012,17,1.585
04-11-2012,18,0.954
04-11-2012,19,1.367
04-11-2012,20,1.595
04-11-2012,21,1.377
04-11-2012,22,1.725
04-11-2012,23,1.38
05-11-2012,0,0.528
05-11-2012,1,0.53
05-11-2012,2,0.531
05-11-2012,3,0.511
05-11-2012,4,0.517
05-11-2012,5,0.63
05-11-2012,6,0.546
05-11-2012,7,0.539
05-11-2012,8,3.764
05-11-2012,9,0.563
05-11-2012,10,1.771
05-11-2012,11,0.897
05-11-2012,12,0.683
05-11-2012,13,0.603
05-11-2012,14,0.578
05-11-2012,15,0.699
05-11-2012,16,1.315
05-11-2012,17,1.462
05-11-2012,18,1.464
05-11-2012,19,1.869
05-11-2012,20,2.004
05-11-2012,21,1.653
05-11-2012,22,1.675
05-11-2012,23,1.446
06-11-2012,0,0.752
06-11-2012,1,0.588
06-11-2012,2,0.632
06-11-2012,3,0.537
06-11-2012,4,0.559
06-11-2012,5,0.508
06-11-2012,6,0.54
06-11-2012,7,1.33
06-11-2012,8,2.704
06-11-2012,9,0.97
06-11-2012,10,2.256
06-11-2012,11,0.713
06-11-2012,12,1.566
06-11-2012,13,1.105
06-11-2012,14,0.987
06-11-2012,15,1.844
06-11-2012,16,1.119
06-11-2012,17,2.009
06-11-2012,18,1.155
06-11-2012,19,1.333
06-11-2012,20,2.385
06-11-2012,21,2.744
06-11-2012,22,1.987
06-11-2012,23,2.046
07-11-2012,0,1.038
07-11-2012,1,0.523
07-11-2012,2,0.542
07-11-2012,3,0.504
07-11-2012,4,0.554
07-11-2012,5,1.892
07-11-2012,6,0.52
07-11-2012,7,1.162
07-11-2012,8,3.061
07-11-2012,9,1.105
07-11-2012,10,1.386
07-11-2012,11,1.004
07-11-2012,12,1.143
07-11-2012,13,0.797
07-11-2012,14,0.505
07-11-2012,15,0.914
07-11-2012,16,0.528
07-11-2012,17,2.012
07-11-2012,18,1.709
07-11-2012,19,2.685
07-11-2012,20,2.422
07-11-2012,21,1.529
07-11-2012,22,2.193
07-11-2012,23,1.678
08-11-2012,0,1.146
08-11-2012,1,0.509
08-11-2012,2,0.53
08-11-2012,3,0.538
08-11-2012,4,1.811
08-11-2012,5,0.615
08-11-2012,6,1.686
08-11-2012,7,0.935
08-11-2012,8,3.611
08-11-2012,9,1.098
08-11-2012,10,1.203
08-11-2012,11,1.72
08-11-2012,12,0.643
08-11-2012,13,0.729
08-11-2012,14,0.636
08-11-2012,15,0.504
08-11-2012,16,0.667
08-11-2012,17,4.47
08-11-2012,18,1.366
08-11-2012,19,1.642
08-11-2012,20,1.964
08-11-2012,21,2.113
08-11-2012,22,1.633
08-11-2012,23,1.831
09-11-2012,0,0.508
09-11-2012,1,0.517
09-11-2012,2,0.539
09-11-2012,3,1.057
09-11-2012,4,1.691
09-11-2012,5,0.603
09-11-2012,6,2.292
09-11-2012,7,0.603
09-11-2012,8,1.268
09-11-2012,9,0.948
09-11-2012,10,1.189
09-11-2012,11,0.576
09-11-2012,12,0.583
09-11-2012,13,0.64
09-11-2012,14,0.658
09-11-2012,15,0.887
09-11-2012,16,1.463
09-11-2012,17,3.897
09-11-2012,18,4.538
09-11-2012,19,2.866
09-11-2012,20,2.912
09-11-2012,21,1.497
09-11-2012,22,2.004
09-11-2012,23,2.714
10-11-2012,0,0.754
10-11-2012,1,0.542
10-11-2012,2,0.517
10-11-2012,3,1.064
10-11-2012,4,1.542
10-11-2012,5,0.816
10-11-2012,6,2.146
10-11-2012,7,0.834
10-11-2012,8,3.593
10-11-2012,9,1.23
10-11-2012,10,1.999
10-11-2012,11,0.742
10-11-2012,12,0.525
10-11-2012,13,0.534
10-11-2012,14,1.163
10-11-2012,15,0.542
10-11-2012,16,1.273
10-11-2012,17,2.043
10-11-2012,18,1.491
10-11-2012,19,2.832
10-11-2012,20,1.328
10-11-2012,21,1.812
10-11-2012,22,1.67
10-11-2012,23,2.399
11-11-2012,0,0.516
11-11-2012,1,0.514
11-11-2012,2,0.57
11-11-2012,3,0.509
11-11-2012,4,1.767
11-11-2012,5,1.236
11-11-2012,6,1.959
11-11-2012,7,1.089
11-11-2012,8,3.203
11-11-2012,9,2.255
11-11-2012,10,1.262
11-11-2012,11,2.181
11-11-2012,12,0.652
11-11-2012,13,1.423
11-11-2012,14,2.863
11-11-2012,15,3.477
11-11-2012,16,1.239
11-11-2012,17,5.02
11-11-2012,18,1.782
11-11-2012,19,1.606
11-11-2012,20,2.435
11-11-2012,21,5.288
11-11-2012,22,2.269
11-11-2012,23,1.863
12-11-2012,0,0.666
12-11-2012,1,0.544
12-11-2012,2,1.884
12-11-2012,3,0.562
12-11-2012,4,2.057
12-11-2012,5,0.504
12-11-2012,6,1.946
12-11-2012,7,0.513
12-11-2012,8,1.798
12-11-2012,9,1.717
12-11-2012,10,1.162
12-11-2012,11,0.736
12-11-2012,12,1.975
12-11-2012,13,2.6
12-11-2012,14,0.741
12-11-2012,15,1.256
12-11-2012,16,1.388
12-11-2012,17,2.728
12-11-2012,18,2.108
12-11-2012,19,2.997
12-11-2012,20,2.697
12-11-2012,21,1.45
12-11-2012,22,2.586
12-11-2012,23,1.23
13-11-2012,0,0.576
13-11-2012,1,0.537
13-11-2012,2,0.55
13-11-2012,3,0.535
13-11-2012,4,1.517
13-11-2012,5,0.71
13-11-2012,6,0.562
13-11-2012,7,1.921
13-11-2012,8,3.107
13-11-2012,9,0.909
13-11-2012,10,1.463
13-11-2012,11,0.544
13-11-2012,12,0.652
13-11-2012,13,0.794
13-11-2012,14,0.618
13-11-2012,15,0.562
13-11-2012,16,1.579
13-11-2012,17,2.808
13-11-2012,18,0.976
13-11-2012,19,2.064
13-11-2012,20,2.298
13-11-2012,21,3.611
13-11-2012,22,1.593
13-11-2012,23,2.991
14-11-2012,0,0.97
14-11-2012,1,0.521
14-11-2012,2,0.536
14-11-2012,3,0.53
14-11-2012,4,0.52
14-11-2012,5,0.53
14-11-2012,6,1.43
14-11-2012,7,1.01
14-11-2012,8,1.759
14-11-2012,9,0.732
14-11-2012,10,0.516
14-11-2012,11,1.31
14-11-2012,12,0.924
14-11-2012,13,0.572
14-11-2012,14,0.545
14-11-2012,15,0.963
14-11-2012,16,0.853
14-11-2012,17,1.214
14-11-2012,18,2.352
14-11-2012,19,2.57
14-11-2012,20,2.487
14-11-2012,21,1.988
14-11-2012,22,3.048
14-11-2012,23,2.254
15-11-2012,0,0.663
15-11-2012,1,0.533
15-11-2012,2,0.551
15-11-2012,3,0.883
15-11-2012,4,1.864
15-11-2012,5,0.547
15-11-2012,6,2.207
15-11-2012,7,0.61
15-11-2012,8,3.656
15-11-2012,9,1.39
15-11-2012,10,1.454
15-11-2012,11,0.676
15-11-2012,12,1.755
15-11-2012,13,0.702
15-11-2012,14,0.713
15-11-2012,15,3.764
15-11-2012,16,0.836
15-11-2012,17,2.28
15-11-2012,18,1.711
15-11-2012,19,2.456
15-11-2012,20,2.34
15-11-2012,21,1.648
15-11-2012,22,1.185
15-11-2012,23,2.449
16-11-2012,0,0.53
16-11-2012,1,0.63
16-11-2012,2,0.582
16-11-2012,3,1.594
16-11-2012,4,1.013
16-11-2012,5,0.79
16-11-2012,6,1.465
16-11-2012,7,1.026
16-11-2012,8,2.228
16-11-2012,9,0.615
16-11-2012,10,1.64
16-11-2012,11,1.094
16-11-2012,12,1.515
16-11-2012,13,0.745
16-11-2012,14,1.808
16-11-2012,15,0.763
16-11-2012,16,1.772
16-11-2012,17,1.131
16-11-2012,18,2.913
16-11-2012,19,2.102
16-11-2012,20,2.552
16-11-2012,21,2.012
16-11-2012,22,1.753
16-11-2012,23,2.117
17-11-2012,0,0.675
17-11-2012,1,0.519
17-11-2012,2,0.941
17-11-2012,3,1.253
17-11-2012,4,0.53
17-11-2012,5,1.59
17-11-2012,6,0.63
17-11-2012,7,0.519
17-11-2012,8,1.712
17-11-2012,9,1.661
17-11-2012,10,1.115
17-11-2012,11,1.397
17-11-2012,12,1.706
17-11-2012,13,1.906
17-11-2012,14,1.08
17-11-2012,15,1.108
17-11-2012,16,1.996
17-11-2012,17,1.32
17-11-2012,18,1.901
17-11-2012,19,1.712
17-11-2012,20,5.529
17-11-2012,21,2.03
17-11-2012,22,1.454
17-11-2012,23,2.289
18-11-2012,0,0.663
18-11-2012,1,0.54
18-11-2012,2,0.978
18-11-2012,3,1.289
18-11-2012,4,0.565
18-11-2012,5,1.795
18-11-2012,6,0.526
18-11-2012,7,1.837
18-11-2012,8,1.577
18-11-2012,9,1.898
18-11-2012,10,0.744
18-11-2012,11,2.017
18-11-2012,12,1.132
18-11-2012,13,1.616
18-11-2012,14,0.732
18-11-2012,15,1.997
18-11-2012,16,1.426
18-11-2012,17,1.721
18-11-2012,18,1.525
18-11-2012,19,1.722
18-11-2012,20,1.902
18-11-2012,21,2.113
18-11-2012,22,2.935
18-11-2012,23,1.487
19-11-2012,0,0.606
19-11-2012,1,0.535
19-11-2012,2,1.569
19-11-2012,3,0.535
19-11-2012,4,1.152
19-11-2012,5,1.132
19-11-2012,6,0.533
19-11-2012,7,1.771
19-11-2012,8,1.083
19-11-2012,9,1.914
19-11-2012,10,1.62
19-11-2012,11,1.749
19-11-2012,12,0.547
19-11-2012,13,2.122
19-11-2012,14,0.88
19-11-2012,15,2.942
19-11-2012,16,0.907
19-11-2012,17,1.732
19-11-2012,18,1.449
19-11-2012,19,2.626
19-11-2012,20,1.521
19-11-2012,21,1.664
19-11-2012,22,2.472
19-11-2012,23,1.339
20-11-2012,0,0.819
20-11-2012,1,0.539
20-11-2012,2,1.196
20-11-2012,3,1.122
20-11-2012,4,0.535
20-11-2012,5,1.755
20-11-2012,6,0.565
20-11-2012,7,1.65
20-11-2012,8,1.929
20-11-2012,9,1.195
20-11-2012,10,2.348
20-11-2012,11,0.959
20-11-2012,12,1.918
20-11-2012,13,1.02
20-11-2012,14,1.15
20-11-2012,15,2.216
20-11-2012,16,0.537
20-11-2012,17,1.378
20-11-2012,18,1.179
20-11-2012,19,2.389
20-11-2012,20,1.974
20-11-2012,21,1.244
20-11-2012,22,1.208
20-11-2012,23,3.173
21-11-2012,0,0.63
21-11-2012,1,0.582
21-11-2012,2,0.528
21-11-2012,3,1.169
21-11-2012,4,1.402
21-11-2012,5,0.503
21-11-2012,6,2.23
21-11-2012,7,0.633
21-11-2012,8,3.333
21-11-2012,9,0.759
21-11-2012,10,1.898
21-11-2012,11,0.499
21-11-2012,12,0.538
21-11-2012,13,1.983
21-11-2012,14,0.716
21-11-2012,15,1.287
21-11-2012,16,2.64
21-11-2012,17,1.523
21-11-2012,18,2.021
21-11-2012,19,3.397
21-11-2012,20,3.26
21-11-2012,21,1.37
21-11-2012,22,1.702
21-11-2012,23,3.333
22-11-2012,0,0.617
22-11-2012,1,0.525
22-11-2012,2,1.231
22-11-2012,3,1.364
22-11-2012,4,0.651
22-11-2012,5,2.297
22-11-2012,6,0.554
22-11-2012,7,1.874
22-11-2012,8,2.114
22-11-2012,9,0.879
22-11-2012,10,2.584
22-11-2012,11,0.747
22-11-2012,12,0.738
22-11-2012,13,2.452
22-11-2012,14,0.703
22-11-2012,15,2.14
22-11-2012,16,1.607
22-11-2012,17,1.321
22-11-2012,18,2.937
22-11-2012,19,3.029
22-11-2012,20,1.611
22-11-2012,21,1.661
22-11-2012,22,2.784
22-11-2012,23,1.606
23-11-2012,0,0.751
23-11-2012,1,0.734
23-11-2012,2,0.629
23-11-2012,3,1.188
23-11-2012,4,1.399
23-11-2012,5,0.532
23-11-2012,6,2.098
23-11-2012,7,0.541
23-11-2012,8,3.021
23-11-2012,9,1.105
23-11-2012,10,1.561
23-11-2012,11,0.74
23-11-2012,12,2.413
23-11-2012,13,0.838
23-11-2012,14,1.238
23-11-2012,15,1.167
23-11-2012,16,1.635
23-11-2012,17,2.018
23-11-2012,18,1.044
23-11-2012,19,1.311
23-11-2012,20,1.636
23-11-2012,21,0.906
23-11-2012,22,1.892
23-11-2012,23,1.688
24-11-2012,0,1.037
24-11-2012,1,0.602
24-11-2012,2,0.634
24-11-2012,3,1.988
24-11-2012,4,0.553
24-11-2012,5,0.925
24-11-2012,6,1.58
24-11-2012,7,0.618
24-11-2012,8,2.467
24-11-2012,9,0.809
24-11-2012,10,1.891
24-11-2012,11,1
24-11-2012,12,1.467
24-11-2012,13,2.109
24-11-2012,14,4.411
24-11-2012,15,1.045
24-11-2012,16,3.225
24-11-2012,17,1.421
24-11-2012,18,1.23
24-11-2012,19,2.54
24-11-2012,20,3.845
24-11-2012,21,3.57
24-11-2012,22,2.664
24-11-2012,23,3.734
25-11-2012,0,1.756
25-11-2012,1,0.535
25-11-2012,2,1.279
25-11-2012,3,1.227
25-11-2012,4,0.757
25-11-2012,5,1.735
25-11-2012,6,0.534
25-11-2012,7,2.145
25-11-2012,8,1.454
25-11-2012,9,2.074
25-11-2012,10,1.097
25-11-2012,11,0.821
25-11-2012,12,0.818
25-11-2012,13,1.015
25-11-2012,14,0.857
25-11-2012,15,0.762
25-11-2012,16,1.135
25-11-2012,17,2.454
25-11-2012,18,2.734
25-11-2012,19,3.092
25-11-2012,20,2.273
25-11-2012,21,1.359
25-11-2012,22,1.242
25-11-2012,23,1.397
26-11-2012,0,0.587
26-11-2012,1,0.548
26-11-2012,2,0.567
26-11-2012,3,0.583
26-11-2012,4,0.551
26-11-2012,5,0.599
26-11-2012,6,0.535
26-11-2012,7,0.607
26-11-2012,8,1.767
26-11-2012,9,0.636
26-11-2012,10,0.581
26-11-2012,11,0.59
26-11-2012,12,0.574
26-11-2012,13,0.582
26-11-2012,14,1.013
26-11-2012,15,1.573
26-11-2012,16,0.663
26-11-2012,17,0.983
26-11-2012,18,3.517
26-11-2012,19,1.763
26-11-2012,20,1.932
26-11-2012,21,1.259
26-11-2012,22,1.316
26-11-2012,23,1.295
27-11-2012,0,0.525
27-11-2012,1,0.82
27-11-2012,2,0.782
27-11-2012,3,0.748
27-11-2012,4,0.719
27-11-2012,5,0.694
27-11-2012,6,0.675
27-11-2012,7,0.662
27-11-2012,8,0.656
27-11-2012,9,0.556
27-11-2012,10,0.616
27-11-2012,11,1.195
27-11-2012,12,0.53
27-11-2012,13,1.94
27-11-2012,14,0.581
27-11-2012,15,1.417
27-11-2012,16,1.134
27-11-2012,17,0.837
27-11-2012,18,2.005
27-11-2012,19,2.675
27-11-2012,20,1.464
27-11-2012,21,1.421
27-11-2012,22,3.232
27-11-2012,23,1.29
28-11-2012,0,0.807
28-11-2012,1,1.191
28-11-2012,2,1.491
28-11-2012,3,0.735
28-11-2012,4,1.948
28-11-2012,5,0.516
28-11-2012,6,0.711
28-11-2012,7,0.598
28-11-2012,8,1.548
28-11-2012,9,1.554
28-11-2012,10,1.67
28-11-2012,11,2.118
28-11-2012,12,1.071
28-11-2012,13,1.906
28-11-2012,14,1.475
28-11-2012,15,1.356
28-11-2012,16,1.434
28-11-2012,17,2.67
28-11-2012,18,2.693
28-11-2012,19,2.593
28-11-2012,20,3.48
28-11-2012,21,1.623
28-11-2012,22,2.209
28-11-2012,23,3.385
29-11-2012,0,4.279
29-11-2012,1,0.801
29-11-2012,2,0.573
29-11-2012,3,1.109
29-11-2012,4,1.255
29-11-2012,5,0.533
29-11-2012,6,1.229
29-11-2012,7,1.187
29-11-2012,8,2.466
29-11-2012,9,0.903
29-11-2012,10,1.067
29-11-2012,11,1.215
29-11-2012,12,1.416
29-11-2012,13,0.566
29-11-2012,14,0.547
29-11-2012,15,1.857
29-11-2012,16,0.771
29-11-2012,17,1.746
29-11-2012,18,1.462
29-11-2012,19,1.77
29-11-2012,20,1.508
29-11-2012,21,1.428
29-11-2012,22,1.902
29-11-2012,23,1.573
30-11-2012,0,0.555
30-11-2012,1,0.545
30-11-2012,2,0.581
